2.6532e-14,0.02817,0.049328,0.32106,0.60406,1.121,1.2533
3.062e-12,0.33483,0.57198,0.90164,1.4525,1.9175,1.9581
3.3498e-14,0.026759,0.048535,0.11805,0.60669,1.1241,1.2361
