2.6532e-14,0.02817,0.049328,0.08883,0.14142,0.21762,0.24869
3.062e-12,0.33483,0.57198,0.8484,1.1206,1.249,1.4121
3.3498e-14,0.026759,0.048535,0.08527,0.14134,0.1791,0.26094
