3.0979e-14,0.02817,0.049328,0.17735,0.17572,0.68755,0.89416
3.0367e-12,0.33483,0.57198,0.85026,1.1672,1.4149,1.6394
2.9903e-14,0.026759,0.048535,0.14118,0.36987,0.55666,0.92621
