   1.3110099e+00  -6.5813657e-01
   1.2403951e+00  -7.5381733e-01
   1.1603282e+00  -8.4703753e-01
   1.0711005e+00  -9.3686310e-01
   9.7310550e-01  -1.0221867e+00
   8.6685514e-01  -1.1017484e+00
   7.5299361e-01  -1.1741744e+00
   6.3230582e-01  -1.2380344e+00
   5.0571945e-01  -1.2919163e+00
   3.7429896e-01  -1.3345125e+00
   2.3923051e-01  -1.3647112e+00
   1.0179809e-01  -1.3816807e+00
  -3.6648104e-02  -1.3849377e+00
  -1.7472879e-01  -1.3743882e+00
  -3.1107521e-01  -1.3503353e+00
  -4.4436787e-01  -1.3134537e+00
  -5.7337105e-01  -1.2647330e+00
  -6.9696055e-01  -1.2053999e+00
  -8.1414301e-01  -1.1368285e+00
  -9.2406606e-01  -1.0604507e+00
  -1.0260200e+00  -9.7767530e-01
  -1.1194320e+00  -8.8982169e-01
  -1.2038547e+00  -7.9807274e-01
  -1.2789508e+00  -7.0344563e-01
  -1.3444761e+00  -6.0677979e-01
  -1.4002611e+00  -5.0873867e-01
  -1.4461948e+00  -4.0982213e-01
  -1.4822084e+00  -3.1038631e-01
  -1.5082627e+00  -2.1066824e-01
  -1.5243375e+00  -1.1081328e-01
  -1.5304236e+00  -1.0904091e-02
  -1.5265182e+00   8.9009769e-02
  -1.5126230e+00   1.8888201e-01
  -1.4887455e+00   2.8863974e-01
  -1.4549031e+00   3.8815377e-01
  -1.4111299e+00   4.8720949e-01
  -1.3574872e+00   5.8547901e-01
  -1.2940757e+00   6.8249570e-01
  -1.2210505e+00   7.7763318e-01
  -1.1386382e+00   8.7009102e-01
  -1.0471541e+00   9.5889032e-01
  -9.4702021e-01   1.0428825e+00
  -8.3878082e-01   1.1207746e+00
  -7.2311505e-01   1.1911723e+00
  -6.0084398e-01   1.2526424e+00
  -4.7293078e-01   1.3037905e+00
  -3.4047241e-01   1.3433501e+00
  -2.0468234e-01   1.3702725e+00
  -6.6864535e-02   1.3838086e+00
   7.1619801e-02   1.3835708e+00
   2.0939028e-01   1.3695660e+00
   3.4508706e-01   1.3421950e+00
   4.7740876e-01   1.3022183e+00
   6.0514554e-01   1.2506934e+00
   7.2720478e-01   1.1888930e+00
   8.4262814e-01   1.1182139e+00
   9.5059944e-01   1.0400895e+00
   1.0504444e+00   9.5591134e-01
   1.1416230e+00   8.6696817e-01
   1.2237175e+00   7.7440302e-01
   1.2964155e+00   6.7918869e-01
   1.3594936e+00   5.8211951e-01
   1.4127985e+00   4.8381610e-01
   1.4562312e+00   3.8473991e-01
   1.4897316e+00   2.8521451e-01
   1.5132662e+00   1.8545111e-01
   1.5268182e+00   8.5576461e-02
   1.5303802e+00  -1.4337940e-02
   1.5239508e+00  -1.1424619e-01
   1.5075328e+00  -2.1409810e-01
   1.4811358e+00  -3.1380933e-01
   1.4447805e+00  -4.1323184e-01
   1.3985069e+00  -5.1212496e-01
   1.3423850e+00  -6.1012800e-01
   1.2765277e+00  -7.0673577e-01
   1.2011065e+00  -8.0127891e-01
   1.1163687e+00  -8.9291187e-01
   1.0226550e+00  -9.8061148e-01
   9.2041696e-01  -1.0631896e+00
   8.1023184e-01  -1.1393228e+00
   6.9281423e-01  -1.2076003e+00
   5.6902140e-01  -1.2665910e+00
   4.3985145e-01  -1.3149240e+00
   3.0643278e-01  -1.3513796e+00
   1.7000447e-01  -1.3749776e+00
   3.1888346e-02  -1.3850555e+00
  -1.0654584e-01  -1.3813233e+00
  -2.4391914e-01  -1.3638890e+00
  -3.7888305e-01  -1.3332487e+00
  -5.1015645e-01  -1.2902448e+00
  -6.3655701e-01  -1.2359974e+00
  -7.5702480e-01  -1.1718192e+00
  -8.7063696e-01  -1.0991244e+00
  -9.7661351e-01  -1.0193424e+00
  -1.0743150e+00  -9.3384401e-01
  -1.1632338e+00  -8.4388435e-01
  -1.2429801e+00  -7.5056512e-01
  -1.3132660e+00  -6.5481424e-01
  -1.3738871e+00  -5.5738126e-01
  -1.4247056e+00  -4.5884490e-01
  -1.4656336e+00  -3.5962958e-01
  -1.4966188e+00  -2.6002794e-01
  -1.5176326e+00  -1.6022715e-01
  -1.5286613e+00  -6.0337235e-02
  -1.5296992e+00   3.9579600e-02
  -1.5207459e+00   1.3947919e-01
  -1.5018057e+00   2.3930552e-01
  -1.4728904e+00   3.3896095e-01
  -1.4340248e+00   4.3827672e-01
  -1.3852552e+00   5.3698434e-01
  -1.3266612e+00   6.3468877e-01
  -1.2583689e+00   7.3084496e-01
  -1.1805674e+00   8.2473981e-01
  -1.0935258e+00   9.1548254e-01
  -9.9761129e-01   1.0020065e+00
  -8.9330583e-01   1.0830858e+00
  -7.8122056e-01   1.1573697e+00
  -6.6210583e-01   1.2234354e+00
  -5.3685499e-01   1.2798587e+00
  -4.0650041e-01   1.3252984e+00
  -2.7220065e-01   1.3585870e+00
  -1.3521865e-01   1.3788180e+00
   3.1081873e-03   1.3854190e+00
   1.4140402e-01   1.3781994e+00
   2.7829389e-01   1.3573675e+00
   4.1244302e-01   1.3235120e+00
   5.4259255e-01   1.2775528e+00
   6.6758917e-01   1.2206672e+00
   7.8640657e-01   1.1542019e+00
   8.9815778e-01   1.0795829e+00
   1.0020988e+00   9.9823115e-01
   1.0976246e+00   9.1149274e-01
   1.1842586e+00   8.2058700e-01
   1.2616386e+00   7.2657293e-01
   1.3294992e+00   6.3033330e-01
   1.3876548e+00   5.3257337e-01
   1.4359813e+00   4.3383103e-01
